cluster_id,item,context,rpitch,rintensity,rduration,target,trial,text
820,4,Alternative,289.1122702,9.771,1.22644566,Noun,17,"Mary collects second hand tea pots, but only if they're cheap. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1004,4,NoAlternative,178.5872785,2.198,0.693147181,Noun,30,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1050,4,NoAlternative,-388.5250025,8.22,0.884202417,Noun,20,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1169,4,NoAlternative,-72.12785261,-0.3,0.762140052,Noun,9,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1170,4,NoAlternative,-360.6879988,1.074,1.070441412,Noun,3,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1171,4,NoAlternative,NA,3.73,1.450832882,Noun,5,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1172,4,NoAlternative,NA,-3.612,0.829279355,Noun,23,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1173,4,NoAlternative,383.7633716,7.455,0.820980552,Noun,34,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1174,4,NoAlternative,-705.0750116,4.149,1.025852934,Adjective,8,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1175,4,NoAlternative,173.6899461,4.15,0.466619531,Noun,29,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1176,4,NoAlternative,-258.3797436,6.151,0.741937345,Noun,15,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1177,4,NoAlternative,-1.21973115,5.338,0.980829253,Noun,1,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1178,4,NoAlternative,334.6786669,4.061,0.84729786,Noun,32,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1179,4,NoAlternative,-44.27662618,-0.194,0.884202417,Noun,35,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1180,4,NoAlternative,-64.89603659,5.022,1.197703191,Noun,8,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
207,4,NoAlternative,230.6741862,-0.42,0.773189888,Noun,6,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
264,4,NoAlternative,NA,8.21,0.938269639,Adjective,15,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
741,4,NoAlternative,NA,2.706,1.47810191,Noun,4,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
820,4,NoAlternative,543.4719102,8.747,0.756326082,Noun,28,"Mary collects blue tea pots. She already has quite a collection. And guess what John, who just came back from Russia, brought for her: An expensive tea pot."
1004,5,New,NA,6.155,-1.575536361,Noun,13,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1050,5,New,109.4582462,1.147,-0.16034265,Noun,25,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1169,5,New,-142.4222255,-1.004,-0.52806743,Noun,27,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1170,5,New,57.20034257,4.677,-0.575364145,Noun,20,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1171,5,New,201.2572558,1.487,-0.121360857,Noun,36,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1172,5,New,-88.35880567,-2.255,-0.510825624,Noun,4,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1173,5,New,472.0224751,0.156,-0.321583624,Noun,3,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1174,5,New,254.9757213,-0.441,0,Noun,22,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1175,5,New,-76.47538607,-4.677,-0.470003629,Noun,14,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1176,5,New,-92.59502861,0.189,-0.456758402,Noun,8,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1177,5,New,-59.37309943,-4.823,-0.535518236,Noun,22,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1178,5,New,-34.4345196,3.592,-0.438254931,Noun,13,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1179,5,New,66.13568384,-5.187,-0.174353387,Noun,2,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1180,5,New,82.00079673,-3.324,-0.276253377,Noun,18,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
207,5,New,758.7136026,7.956,-0.0588405,Noun,35,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
741,5,New,334.1257921,1.985,-0.362905494,Noun,21,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
820,5,New,421.4971276,1.288,0,Noun,21,"I was looking for a latter. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1004,5,Alternative,1021.273563,3.517,-0.196710294,Adjective,26,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1050,5,Alternative,411.6017614,6.407,0.167054085,Adjective,14,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1169,5,Alternative,661.0543802,5.297,-0.062520357,Adjective,1,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1170,5,Alternative,203.8680289,3.173,-0.080042708,Adjective,8,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1171,5,Alternative,NA,9.19,-0.194156014,Adjective,11,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1172,5,Alternative,432.4942869,4.42,-0.538996501,Adjective,17,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1173,5,Alternative,34.08205823,-0.213,-0.336472237,Noun,27,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1174,5,Alternative,NA,-22.633,-1.913649287,Adjective,11,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1175,5,Alternative,NA,3.495,0,Adjective,26,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1176,5,Alternative,-197.6823328,2.444,-0.371563556,Noun,19,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1177,5,Alternative,56.1451696,0.576,-0.559615788,Adjective,10,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1178,5,Alternative,NA,13.453,0.312374685,Adjective,25,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1179,5,Alternative,65.46466846,-2.42,-0.133531393,Noun,25,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1180,5,Alternative,NA,2.231,-0.287682072,Noun,5,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
207,5,Alternative,NA,2.294,0.121360857,Adjective,11,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
264,5,Alternative,NA,8.463,0.207639365,Adjective,16,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
741,5,Alternative,1171.208573,5.103,0.414433778,Adjective,9,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
820,5,Alternative,288.3454995,1.961,0.356674944,Noun,33,"I was looking for a very small flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1004,5,NoAlternative,NA,1.289,-0.223143551,Noun,1,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1050,5,NoAlternative,390.2480853,3.46,-0.066691374,Adjective,2,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1169,5,NoAlternative,-1056.219323,2.319,-0.259511195,Noun,15,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1170,5,NoAlternative,175.7716754,5.084,-0.149531734,Noun,33,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1171,5,NoAlternative,442.4765381,0.646,-0.693147181,Noun,24,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1172,5,NoAlternative,-265.5338773,-3.815,-0.641853886,Noun,28,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1173,5,NoAlternative,40.23047275,1.322,-0.268263987,Noun,15,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1174,5,NoAlternative,1361.03028,2.511,-0.0588405,Noun,34,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1175,5,NoAlternative,45.61711767,2.685,0.111225635,Adjective,3,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1176,5,NoAlternative,7.008891226,-0.223,-0.342944751,Noun,33,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1177,5,NoAlternative,531.2498487,-3.444,-0.502091944,Adjective,34,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1178,5,NoAlternative,404.7096405,5.685,-0.231801614,Adjective,1,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1179,5,NoAlternative,-374.3665055,-0.689,-0.233614851,Noun,15,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1180,5,NoAlternative,369.3065271,-1.296,-0.405465108,Noun,29,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
207,5,NoAlternative,1326.492958,2.085,-0.175890666,Adjective,24,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
264,5,NoAlternative,938.7347759,-1.19,-0.076961041,Noun,30,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
741,5,NoAlternative,535.2451508,-0.722,-0.027398974,Adjective,31,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
820,5,NoAlternative,-422.9569966,0.588,0.089612159,Noun,8,"I was looking for a decent flower pot, but couldn't find one. So I left the house to go buy one, and guess what I found on the curb: A big flower pot."
1004,6,New,57.1443222,1.434,-0.559615788,Noun,35,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1050,6,New,193.2091833,5.086,0.174353387,Noun,23,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1169,6,New,363.0484199,7.437,0.081678031,Noun,6,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1170,6,New,15.01228702,1.203,0.019802627,Noun,7,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1171,6,New,NA,-2.706,0.530628251,Noun,6,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1172,6,New,1323.080738,-0.526,0.048790164,Noun,16,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1173,6,New,216.2877757,6.29,0.182321557,Noun,35,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1174,6,New,-147.7036506,7.014,0.05942342,Noun,7,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1175,6,New,224.6949907,6.629,0.260283098,Noun,27,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1176,6,New,-74.55722514,2.393,0,Noun,16,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1177,6,New,163.3920284,-4.111,0.313657559,Noun,7,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1178,6,New,663.5949578,1.195,-0.135801541,Noun,26,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1179,6,New,NA,10.068,0.416893804,Noun,32,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1180,6,New,311.0637309,0.289,-0.24613307,Noun,9,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
207,6,New,505.0908154,2.052,0.386772975,Noun,9,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
264,6,New,365.6298475,5.859,0.655406853,Noun,17,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
741,6,New,294.0929206,4.164,-0.304211374,Noun,7,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
820,6,New,548.8937412,5.566,0.038466281,Noun,35,Mary really disliked some of things in her apartment. So she told Bill what to get her for her birthday: A  beautiful lamp.
1004,6,Alternative,-101.0948595,0.269,0.043485112,Noun,9,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1050,6,Alternative,NA,11.256,-0.021506205,Adjective,4,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1169,6,Alternative,1245.593898,4.509,-0.043485112,Noun,22,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1170,6,Alternative,1495.41606,6.502,0.492476485,Adjective,32,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1171,6,Alternative,NA,4.17,0.478035801,Noun,13,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1172,6,Alternative,NA,2.549,0.340325806,Noun,31,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1174,6,Alternative,NA,7.304,0.074107972,Adjective,25,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1175,6,Alternative,1294.732889,4.406,0.693147181,Adjective,4,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1176,6,Alternative,212.593211,9.046,0.050010421,Noun,25,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1177,6,Alternative,428.8534774,8.378,0.061875404,Adjective,28,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1178,6,Alternative,1021.61143,15.8,0.196710294,Adjective,10,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1179,6,Alternative,253.25959,9.567,-0.463572739,Noun,22,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1180,6,Alternative,NA,7.206,-0.085157808,Adjective,30,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
207,6,Alternative,NA,13.555,0.287682072,Adjective,23,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
264,6,Alternative,1199.911751,12.607,1.045968555,Adjective,35,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
741,6,Alternative,1187.419318,2.293,-0.247836164,Noun,36,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
820,6,Alternative,1354.05042,7.032,0.088553397,Adjective,9,Mary really disliked the ugly lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1004,6,NoAlternative,-85.57903108,3.266,-0.022472856,Noun,18,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1050,6,NoAlternative,NA,8.523,0.306730267,Noun,33,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1169,6,NoAlternative,1403.389858,5.553,-0.107630664,Noun,25,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1170,6,NoAlternative,473.0248158,4.979,0.405465108,Adjective,18,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1171,6,NoAlternative,538.0980156,2.523,0.751416089,Noun,26,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1172,6,NoAlternative,-270.2313242,-6.218,0,Noun,6,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1173,6,NoAlternative,-320.6400597,4.387,-0.174353387,Noun,2,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1174,6,NoAlternative,-356.9754168,7.247,0.378066134,Adjective,24,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1175,6,NoAlternative,1444.102094,7.566,0.344840486,Noun,13,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1176,6,NoAlternative,66.52878795,0.742,0,Noun,1,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1177,6,NoAlternative,513.2311328,5.217,0.443931389,Adjective,19,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1178,6,NoAlternative,NA,6.69,0.186585956,Noun,18,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1179,6,NoAlternative,388.1103543,6.526,-0.15415068,Noun,5,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1180,6,NoAlternative,NA,7.625,0.301105093,Noun,24,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
207,6,NoAlternative,1186.461006,-0.46,0.274436846,Noun,34,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
264,6,NoAlternative,172.5744893,2.255,0.44895022,Noun,10,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
741,6,NoAlternative,NA,7.179,-0.063178902,Noun,19,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
820,6,NoAlternative,837.5195595,3.674,0.036367644,Adjective,18,Mary wanted to replace the neon lamp in her room. So she told Bill what to get her for her birthday: A  beautiful lamp.
1004,7,New,96.0194674,3.637,-0.021978907,Noun,10,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1050,7,New,NA,14.38,0.207639365,Adjective,3,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1169,7,New,-166.9745254,0.198,0.044451763,Noun,14,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1170,7,New,126.2986503,12.065,0.196710294,Noun,31,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1171,7,New,NA,20.699,0.523248144,Noun,22,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1172,7,New,-74.28137249,9.693,0.197359434,Adjective,30,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1174,7,New,-13.10426365,2.311,0,Noun,28,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1175,7,New,373.7865548,7.166,-0.027779564,Noun,12,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1176,7,New,119.4503237,12.291,0.074107972,Noun,29,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1177,7,New,338.373084,7.732,0.387765531,Adjective,35,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1178,7,New,546.6875504,16.411,-0.147635999,Adjective,2,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1180,7,New,NA,12.653,0.037740328,Adjective,28,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
207,7,New,14.61607347,6.374,0.138836445,Noun,22,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
264,7,New,-1464.127926,0.77,0.273293335,Noun,28,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
741,7,New,203.8650679,5.801,0.081678031,Noun,33,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
820,7,New,689.406105,10.766,-0.036367644,Adjective,7,"Last year, Daryl almost failed his drawing class because of his final project. Guess what he handed in this year: An excellent drawing."
1004,7,Alternative,-157.6846774,6.076,0.040005335,Adjective,23,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1050,7,Alternative,NA,9.793,0.090971778,Adjective,30,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1169,7,Alternative,1512.384237,1.618,0.103184236,Noun,26,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1170,7,Alternative,46.09640962,15.226,0.281851152,Adjective,23,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1171,7,Alternative,NA,18.073,0.602996084,Adjective,35,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1172,7,Alternative,367.4861329,7.568,0.014388737,Noun,5,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1173,7,Alternative,433.4786851,5.685,0.044451763,Noun,1,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1174,7,Alternative,-205.6479249,9.355,0.194156014,Adjective,23,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1175,7,Alternative,1045.640243,7.554,0.019802627,Adjective,15,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1176,7,Alternative,52.38980199,13.563,-0.067441281,Noun,6,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1177,7,Alternative,272.888773,9.251,0.362905494,Adjective,18,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1178,7,Alternative,418.5866,14.764,0.424883194,Adjective,23,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1179,7,Alternative,1283.602741,11.712,0.245122458,Adjective,1,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1180,7,Alternative,NA,11.486,0.067441281,Adjective,16,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
207,7,Alternative,446.3280368,6.069,0.168622712,Noun,36,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
264,7,Alternative,NA,15.502,1.041453875,Adjective,5,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
741,7,Alternative,NA,-0.109,0.23995067,Noun,20,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
820,7,Alternative,609.2523182,14.083,0.157185584,Adjective,15,"Last year, Daryl almost failed his drawing class because of the atrocious drawing that he handed in as his final project. Guess what he handed in this year: An excellent drawing."
1004,7,NoAlternative,-259.9255801,9.075,0.020202707,Adjective,27,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1050,7,NoAlternative,133.5862537,10.123,0.217723484,Adjective,16,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1169,7,NoAlternative,-262.7284277,1.196,0.117783036,Noun,10,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1170,7,NoAlternative,516.0877616,7.657,0.135801541,Adjective,9,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1171,7,NoAlternative,NA,13.243,0.251314428,Noun,1,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1172,7,NoAlternative,525.8555833,6.931,0.195308752,Noun,18,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1173,7,NoAlternative,557.6086452,12.512,0.30538165,Adjective,31,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1174,7,NoAlternative,786.8873438,2.737,0.082238098,Noun,5,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1175,7,NoAlternative,NA,10.338,-0.037740328,Adjective,25,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1176,7,NoAlternative,-82.77892651,8.069,0.025317808,Noun,21,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
1177,7,NoAlternative,101.025652,3.536,0.109199292,Noun,4,"Last year, Daryl passed his art class just because of the elaborate drawing that he handed in as his final project. He would have flunked had he chosen one of his oil paintings. Guess what he handed in this year: An excellent drawing."
