target,Xfixed.V1,Xfixed.x1,Xfixed.x2,Xfixed.x3,Xfixed.x4,Xfixed.x5,Xrandom.V1,Xrandom.x1,cluster_id
1,1,0.895944132,0.916130954,0.267666598,0.069741328,0.888136789,1,0.895944132,133
0,1,0.174985701,0.914856809,0.480450722,0.854940274,0.053287045,1,0.174985701,133
0,1,0.137707628,0.538981308,0.071950527,0.372341175,0.786226146,1,0.137707628,133
1,1,0.33637653,0.878383942,0.537558592,0.390445518,0.96055303,1,0.33637653,133
0,1,0.637386092,0.357434453,0.411737185,0.390327969,0.280699254,1,0.637386092,133
0,1,0.039234111,0.710952332,0.474437518,0.468165118,0.946207662,1,0.039234111,133
1,1,0.946589103,0.648276842,0.595754249,0.357223159,0.305623274,1,0.946589103,133
1,1,0.806987164,0.755536299,0.118165551,0.929684364,0.753520501,1,0.806987164,133
0,1,0.685813409,0.253010805,0.723002592,0.949396189,0.961289319,1,0.685813409,133
1,1,0.710596882,0.889471326,0.21402891,0.938497089,0.747222265,1,0.710596882,133
1,1,0.835788469,0.006727714,0.203489853,0.026358858,0.44334185,1,0.835788469,133
0,1,0.869064803,0.869458154,0.993963373,0.545911425,0.693933369,1,0.869064803,133
0,1,0.692481206,0.180670079,0.824134313,0.94433695,0.605436211,1,0.692481206,133
0,1,0.339603975,0.280794891,0.032726222,0.16084872,0.126485738,1,0.339603975,133
0,1,0.671877277,0.149254739,0.935067134,0.080243164,0.554476009,1,0.671877277,133
1,1,0.530274693,0.112068486,0.857653472,0.616971937,0.116749213,1,0.530274693,134
1,1,0.655891928,0.277900495,0.314624678,0.92983791,0.477643054,1,0.655891928,134
0,1,0.971264251,0.727116955,0.37853621,0.917815062,0.790377232,1,0.971264251,134
0,1,0.255875868,0.828048492,0.98111407,0.628186795,0.465839421,1,0.255875868,134
0,1,0.535956792,0.851056512,0.712251816,0.819552433,0.794229323,1,0.535956792,134
0,1,0.262018833,0.345285743,0.70479233,0.654259359,0.280408847,1,0.262018833,134
0,1,0.2375269,0.735870535,0.712733676,0.401861198,0.363272623,1,0.2375269,134
0,1,0.168058129,0.447972818,0.419132533,0.1295585,0.142287811,1,0.168058129,134
0,1,0.842214406,0.726115195,0.547125802,0.479017162,0.481198532,1,0.842214406,134
0,1,0.157908542,0.563872402,0.622979632,0.599901206,0.231548778,1,0.157908542,134
0,1,0.293975551,0.600583546,0.0497061,0.776709568,0.364019098,1,0.293975551,134
0,1,0.271444838,0.574140092,0.133953371,0.939635522,0.460956734,1,0.271444838,134
0,1,0.653589048,0.733638038,0.760191187,0.885058428,0.630032445,1,0.653589048,134
0,1,0.064219575,0.732701545,0.30624873,0.989488209,0.37555832,1,0.064219575,134
1,1,0.362755326,0.273785166,0.913286696,0.218710753,0.543000637,1,0.362755326,134
0,1,0.914232489,0.175106333,0.385970389,0.980405469,0.373834456,1,0.914232489,134
0,1,0.013555156,0.557391423,0.672502627,0.325103289,0.887643499,1,0.013555156,134
1,1,0.747465719,0.653228007,0.403104854,0.643422981,0.228260926,1,0.747465719,134
1,1,0.623775334,0.89050884,0.751921388,0.324616984,0.280993172,1,0.623775334,134
1,1,0.288015003,0.983158404,0.659814465,0.490416324,0.697320731,1,0.288015003,134
1,1,0.604218773,0.144706472,0.094439584,0.171167592,0.773425193,1,0.604218773,134
1,1,0.514693064,0.554939543,0.937341352,0.945889218,0.589210369,1,0.514693064,134
1,1,0.329325907,0.849225286,0.063867567,0.970813916,0.930237886,1,0.329325907,134
0,1,0.586620152,0.045665325,0.704315612,0.103081523,0.226489434,1,0.586620152,134
0,1,0.87484557,0.792317642,0.811171278,0.896971101,0.159596788,1,0.87484557,134
0,1,0.277645429,0.802411698,0.282144656,0.980840456,0.473747255,1,0.277645429,134
0,1,0.103364707,0.307325443,0.318033677,0.459522644,0.376351957,1,0.103364707,134
0,1,0.501086916,0.801010249,0.680259506,0.640133056,0.830825548,1,0.501086916,134
0,1,0.447217069,0.956058081,0.914700611,0.87224397,0.722431161,1,0.447217069,134
1,1,0.666777733,0.577446803,0.358527717,0.51907878,0.867292022,1,0.666777733,135
1,1,0.217669871,0.343273999,0.996000208,0.442988832,0.901064917,1,0.217669871,135
0,1,0.250567839,0.259499396,0.463617426,0.397367048,0.991575929,1,0.250567839,135
1,1,0.430921188,0.342904539,0.366993737,0.033217201,0.365219604,1,0.430921188,135
1,1,0.110788083,0.499442978,0.507221636,0.861049264,0.743272366,1,0.110788083,135
0,1,0.918242099,0.445266067,0.439926577,0.929129311,0.610566967,1,0.918242099,135
1,1,0.990500545,0.690949917,0.082401115,0.263135526,0.207822269,1,0.990500545,135
1,1,0.130751852,0.8585543,0.943515608,0.715062008,0.576696415,1,0.130751852,135
0,1,0.09710756,0.740850267,0.39938333,0.44032437,0.73486686,1,0.09710756,135
0,1,0.797011939,0.314065449,0.802592156,0.98314458,0.378134278,1,0.797011939,135
0,1,0.818286277,0.02463521,0.499632339,0.731955286,0.049663431,1,0.818286277,135
1,1,0.406822679,0.865482798,0.918608483,0.175479021,0.880501965,1,0.406822679,135
0,1,0.757455521,0.325839987,0.141355314,0.52894883,0.085752454,1,0.757455521,135
1,1,0.586988225,0.203776501,0.424736111,0.063445912,0.527781643,1,0.586988225,135
0,1,0.50287446,0.909041395,0.787138859,0.913068191,0.083404059,1,0.50287446,135
0,1,0.773270004,0.818587656,0.80546266,0.663405372,0.711543455,1,0.773270004,135
1,1,0.749963007,0.948749501,0.580269642,0.490397086,0.611580164,1,0.749963007,135
0,1,0.621137581,0.966682616,0.938110165,0.934189327,0.509451725,1,0.621137581,135
0,1,0.744589163,0.813245113,0.283286719,0.920785312,0.015738605,1,0.744589163,135
0,1,0.063534616,0.146495355,0.039933939,0.654873989,0.096605569,1,0.063534616,135
0,1,0.976452776,0.412573523,0.002359761,0.833490388,0.391521081,1,0.976452776,136
0,1,0.627532399,0.498627507,0.57615498,0.063395289,0.693228303,1,0.627532399,136
0,1,0.918272653,0.668579313,0.888518077,0.699534597,0.317854892,1,0.918272653,136
1,1,0.768891516,0.110268558,0.071736622,0.055384786,0.849662778,1,0.768891516,136
0,1,0.465126713,0.873289393,0.618095324,0.212182877,0.362574531,1,0.465126713,136
0,1,0.219719895,0.286829792,0.164856674,0.590799119,0.134061557,1,0.219719895,136
0,1,0.33113422,0.927213552,0.616113856,0.29965025,0.16413142,1,0.33113422,136
0,1,0.120407095,0.140501026,0.154772423,0.386397928,0.747775352,1,0.120407095,136
0,1,0.599437867,0.771783523,0.967408539,0.532538233,0.620757981,1,0.599437867,136
0,1,0.358948873,0.145940549,0.966090005,0.698248432,0.100805724,1,0.358948873,136
0,1,0.843455791,0.203939749,0.510242699,0.951004555,0.4773755,1,0.843455791,136
1,1,0.640373352,0.44245834,0.564644564,0.416986403,0.907392687,1,0.640373352,136
0,1,0.939851407,0.191072448,0.789255395,0.035503172,0.138450217,1,0.939851407,136
0,1,0.351944035,0.953477501,0.546325193,0.432948987,0.580323555,1,0.351944035,136
0,1,0.196875516,0.632245019,0.145749194,0.7618131,0.245465307,1,0.196875516,136
1,1,0.75812036,0.624137227,0.131234153,0.797622245,0.622928705,1,0.75812036,136
1,1,0.007104381,0.845216886,0.24848598,0.489048796,0.683959478,1,0.007104381,136
0,1,0.180396669,0.283234851,0.358113999,0.38668936,0.419055747,1,0.180396669,136
0,1,0.20877502,0.735954929,0.487630278,0.003733454,0.740003716,1,0.20877502,136
1,1,0.656867102,0.106110473,0.437379698,0.225884818,0.460093457,1,0.656867102,136
1,1,0.207747728,0.903310633,0.979746735,0.276942463,0.617775526,1,0.207747728,136
1,1,0.620244272,0.294203624,0.396880999,0.3996116,0.195498028,1,0.620244272,136
0,1,0.546552222,0.970162872,0.514329431,0.088612925,0.232542336,1,0.546552222,136
1,1,0.848014794,0.054697905,0.485346088,0.825878934,0.285517009,1,0.848014794,136
0,1,0.814992131,0.736088592,0.220533759,0.194837763,0.526182984,1,0.814992131,136
0,1,0.055507954,0.823349715,0.551817528,0.941064277,0.584664355,1,0.055507954,136
0,1,0.028059294,0.654519932,0.881354883,0.990577834,0.407077875,1,0.028059294,136
0,1,0.588494952,0.562816992,0.276440573,0.875980716,0.021534196,1,0.588494952,136
0,1,0.478288861,0.441808819,0.69830049,0.625604612,0.289297753,1,0.478288861,136
0,1,0.059945018,0.444928519,0.607594395,0.952572627,0.865378446,1,0.059945018,137
1,1,0.420298782,0.508726335,0.921500339,0.428112142,0.453081901,1,0.420298782,137
0,1,0.170966842,0.597747711,0.341166769,0.016406196,0.176689957,1,0.170966842,137
1,1,0.48766326,0.741934955,0.84094928,0.962971503,0.528074432,1,0.48766326,137
0,1,0.841511106,0.436627509,0.869559685,0.975641526,0.603664047,1,0.841511106,137
0,1,0.887204175,0.921912469,0.413024514,0.321467269,0.578404671,1,0.887204175,137
0,1,0.376675558,0.06400881,0.204208355,0.715537509,0.141398084,1,0.376675558,137
0,1,0.395367888,0.855517389,0.269101452,0.342876343,0.926872873,1,0.395367888,137
0,1,0.650594924,0.575866958,0.445293565,0.672202481,0.755574781,1,0.650594924,137
1,1,0.949779973,0.674521082,0.111556801,0.664797597,0.633774941,1,0.949779973,137
0,1,0.809647073,0.502634215,0.387329809,0.698436836,0.956925946,1,0.809647073,137
1,1,0.232081332,0.59145382,0.764016638,0.954442525,0.874066022,1,0.232081332,137
0,1,0.637654192,0.565681493,0.062446024,0.643581908,0.528807404,1,0.637654192,137
0,1,0.810497604,0.297207313,0.749220116,0.404153385,0.520051225,1,0.810497604,137
0,1,0.632371274,0.921708121,0.793401131,0.994816275,0.432128758,1,0.632371274,137
1,1,0.746243673,0.316362434,0.836692144,0.233635345,0.410034998,1,0.746243673,137
1,1,0.206398798,0.252392115,0.480954604,0.625679778,0.523274608,1,0.206398798,137
0,1,0.593776194,0.640741456,0.845790848,0.679028097,0.681488797,1,0.593776194,137
0,1,0.596611815,0.307746726,0.453754437,0.866758812,0.195916583,1,0.596611815,137
0,1,0.50648284,0.003015497,0.34654597,0.898172504,0.606771084,1,0.50648284,137
0,1,0.34221384,0.33262862,0.915219547,0.470340293,0.835113177,1,0.34221384,137
0,1,0.266468816,0.759184951,0.318809832,0.867076342,0.052051104,1,0.266468816,137
0,1,0.214567147,0.200071223,0.622103434,0.63900228,0.35771236,1,0.214567147,137
0,1,0.524185617,0.6625652,0.458855772,0.100845363,0.357640794,1,0.524185617,137
0,1,0.314082037,0.005757128,0.718732693,0.055198587,0.484067127,1,0.314082037,137
1,1,0.20913012,0.729634339,0.960482701,0.733589771,0.675667221,1,0.20913012,138
1,1,0.056640388,0.847617791,0.702530965,0.978163212,0.838371726,1,0.056640388,138
0,1,0.457110684,0.379502277,0.579224897,0.78219775,0.411972899,1,0.457110684,138
1,1,0.851542607,0.900737037,0.916621579,0.276848439,0.082509345,1,0.851542607,138
1,1,0.661905929,0.715763192,0.557363758,0.661887902,0.998096462,1,0.661905929,138
1,1,0.561047235,0.19677305,0.22579085,0.245558754,0.021719745,1,0.561047235,138
1,1,0.847569034,0.238494371,0.924678038,0.618297003,0.456436075,1,0.847569034,138
1,1,0.257053786,0.302850364,0.665229784,0.775302035,0.968254226,1,0.257053786,138
1,1,0.768905602,0.059069887,0.952144582,0.496577447,0.544267467,1,0.768905602,138
1,1,0.026157512,0.936237486,0.377874761,0.530375921,0.284576429,1,0.026157512,138
1,1,0.147800814,0.335739184,0.7153957,0.705573095,0.3054845,1,0.147800814,138
1,1,0.208115935,0.529132708,0.067162335,0.381502648,0.521290879,1,0.208115935,138
1,1,0.738613395,0.924849273,0.886810881,0.177889432,0.946051356,1,0.738613395,138
1,1,0.22269408,0.749141553,0.459264115,0.631590474,0.317050055,1,0.22269408,138
1,1,0.29536299,0.23904756,0.818480173,0.535179277,0.142113026,1,0.29536299,138
1,1,0.407638791,0.500298349,0.712874691,0.020581817,0.925189107,1,0.407638791,138
0,1,0.1732685,0.970232543,0.274737161,0.076023635,0.040796028,1,0.1732685,138
1,1,0.231737173,0.0290155,0.296482478,0.968716948,0.615551307,1,0.231737173,138
0,1,0.258965578,0.965158839,0.612537401,0.987614325,0.553506071,1,0.258965578,138
1,1,0.697114226,0.92776513,0.219197319,0.993729865,0.753886516,1,0.697114226,138
1,1,0.074878998,0.880350968,0.770513789,0.701245304,0.009747701,1,0.074878998,138
1,1,0.699045201,0.828865467,0.620246333,0.501779899,0.982618278,1,0.699045201,138
1,1,0.147417643,0.603579881,0.194077143,0.982921188,0.259278723,1,0.147417643,139
1,1,0.566421343,0.891680392,0.78256147,0.135995117,0.778632203,1,0.566421343,139
1,1,0.592891825,0.588288052,0.377245145,0.195061144,0.415084376,1,0.592891825,139
1,1,0.270327386,0.56167652,0.280985266,0.461361082,0.75488076,1,0.270327386,139
0,1,0.359435879,0.782998066,0.09392979,0.850228854,0.109491345,1,0.359435879,139
1,1,0.934884157,0.545877287,0.932527852,0.858524648,0.62104956,1,0.934884157,139
1,1,0.420514542,0.045101129,0.930955554,0.04329364,0.132444549,1,0.420514542,139
1,1,0.921581732,0.461057699,0.819582806,0.094207023,0.343777235,1,0.921581732,139
1,1,0.668536579,0.744938709,0.322744203,0.989006662,0.657464242,1,0.668536579,139
0,1,0.387203268,0.827931283,0.464049302,0.029420499,0.1895481,1,0.387203268,139
1,1,0.35066975,0.869809216,0.699103863,0.445488428,0.753244604,1,0.35066975,139
0,1,0.451599662,0.769721864,0.495867809,0.601204447,0.404217639,1,0.451599662,139
1,1,0.92373369,0.147362187,0.38540255,0.83407125,0.946444375,1,0.92373369,139
1,1,0.847589119,0.723495504,0.998504121,0.186969685,0.197031768,1,0.847589119,139
1,1,0.762530587,0.242246309,0.805293233,0.733952309,0.32365277,1,0.762530587,139
1,1,0.281595011,0.221618841,0.73795206,0.091232645,0.478230549,1,0.281595011,139
0,1,0.015627072,0.370680041,0.103655112,0.711360888,0.812430429,1,0.015627072,139
1,1,0.595706141,0.748713147,0.266432224,0.099808484,0.338178311,1,0.595706141,139
1,1,0.397284575,0.142007587,0.502833857,0.368402483,0.331714805,1,0.397284575,139
1,1,0.575438527,0.951983964,0.404713939,0.330040359,0.692647388,1,0.575438527,139
1,1,0.046143969,0.475143148,0.651687304,0.33062017,0.9701519,1,0.046143969,139
0,1,0.054469764,0.37877742,0.457636318,0.500467253,0.113530457,1,0.054469764,139
1,1,0.188786796,0.472775192,0.02508566,0.392845334,0.054422891,1,0.188786796,140
1,1,0.2570827,0.894816437,0.833845897,0.303100098,0.725241433,1,0.2570827,140
1,1,0.209218555,0.691140129,0.351741921,0.272984725,0.109937497,1,0.209218555,140
1,1,0.444507356,0.689089303,0.467140561,0.817125038,0.352607853,1,0.444507356,140
1,1,0.884437348,0.158172266,0.895597329,0.071106327,0.999063648,1,0.884437348,140
1,1,0.804498146,0.392057727,0.083293084,0.494412676,0.406023836,1,0.804498146,140
1,1,0.514810218,0.624761535,0.659213372,0.368556479,0.827480464,1,0.514810218,140
1,1,0.012437165,0.356240638,0.778337859,0.203064999,0.511373821,1,0.012437165,140
1,1,0.856416446,0.080723461,0.162466792,0.78979064,0.924523069,1,0.856416446,140
1,1,0.738986893,0.470669349,0.93145911,0.233263409,0.854842759,1,0.738986893,140
1,1,0.52883983,0.261776407,0.489274169,0.162146903,0.729521126,1,0.52883983,140
1,1,0.745841125,0.401765073,0.727933404,0.27587487,0.854416513,1,0.745841125,140
1,1,0.853130321,0.287878165,0.194491453,0.428757781,0.222542557,1,0.853130321,140
1,1,0.422854881,0.23180236,0.298178501,0.057410708,0.604712659,1,0.422854881,140
0,1,0.984267428,0.563230901,0.424230863,0.852051765,0.168827269,1,0.984267428,140
1,1,0.844265021,0.087499259,0.649690182,0.522106565,0.892337139,1,0.844265021,140
1,1,0.608513103,0.724373106,0.952965754,0.300732682,0.118208973,1,0.608513103,140
1,1,0.681007873,0.89603989,0.796292785,0.92161507,0.335965053,1,0.681007873,140
1,1,0.508064034,0.002092556,0.837236348,0.65265141,0.839319623,1,0.508064034,140
1,1,0.850435764,0.040012239,0.303854646,0.335626314,0.369306781,1,0.850435764,140
1,1,0.179412478,0.9188938,0.42075627,0.947872316,0.957924152,1,0.179412478,140
1,1,0.361992023,0.169755705,0.952595566,0.688427432,0.820720991,1,0.361992023,140
1,1,0.10691363,0.205311702,0.037837467,0.313367101,0.582914871,1,0.10691363,141
1,1,0.387180049,0.138210423,0.326801345,0.698131102,0.450009434,1,0.387180049,141
0,1,0.967205967,0.217858291,0.60009539,0.913226473,0.102688333,1,0.967205967,141
1,1,0.676835,0.932781466,0.33919203,0.431734507,0.38712177,1,0.676835,141
1,1,0.177411854,0.796671887,0.73689494,0.792604104,0.905074451,1,0.177411854,141
1,1,0.733364307,0.79946687,0.277468143,0.917143888,0.208310694,1,0.733364307,141
0,1,0.034053565,0.019135524,0.120996579,0.771968434,0.100428933,1,0.034053565,141
1,1,0.900663095,0.196724386,0.413241005,0.373349675,0.287172026,1,0.900663095,141
0,1,0.717321277,0.582104392,0.023973841,0.684186309,0.148753733,1,0.717321277,141
1,1,0.824618528,0.733299071,0.590661101,0.545074831,0.484705216,1,0.824618528,141
1,1,0.758522889,0.195537225,0.481729611,0.918718447,0.120744408,1,0.758522889,141
1,1,0.171692412,0.083958514,0.683837724,0.249094342,0.753073161,1,0.171692412,141
1,1,0.777736803,0.363115562,0.836593089,0.404486879,0.881547179,1,0.777736803,141
1,1,0.738192992,0.48952578,0.253805629,0.181828207,0.895021314,1,0.738192992,141
1,1,0.657639832,0.805913883,0.753088103,0.14513053,0.049806505,1,0.657639832,141
0,1,0.095389042,0.547678789,0.262302002,0.650366066,0.638628567,1,0.095389042,141
0,1,0.106387555,0.037684782,0.7734819,0.828119627,0.57578049,1,0.106387555,141
1,1,0.736923698,0.688084995,0.333465996,0.300324439,0.234696641,1,0.736923698,141
1,1,0.932273348,0.13702982,0.868435828,0.493764196,0.728452621,1,0.932273348,141
1,1,0.742099682,0.420958464,0.785769631,0.361688056,0.898890317,1,0.742099682,141
0,1,0.483364393,0.348107103,0.731560772,0.706729977,0.653315152,1,0.483364393,142
1,1,0.031623414,0.253044456,0.406094741,0.661833571,0.855298052,1,0.031623414,142
1,1,0.4072744,0.456069837,0.104566097,0.0362242,0.15430507,1,0.4072744,142
0,1,0.435517068,0.151623992,0.397928114,0.913780174,0.123038123,1,0.435517068,142
1,1,0.695108663,0.051427464,0.706702396,0.83919455,0.657855812,1,0.695108663,142
0,1,0.519014621,0.254478712,0.597318762,0.759086286,0.297781752,1,0.519014621,142
0,1,0.152258504,0.594184621,0.477676613,0.18890932,0.748632149,1,0.152258504,142
0,1,0.234050342,0.164781336,0.871485294,0.510644136,0.669341004,1,0.234050342,142
0,1,0.311823698,0.957097008,0.286444747,0.271770375,0.260582258,1,0.311823698,142
0,1,0.161860374,0.336419139,0.893566032,0.572550473,0.209123495,1,0.161860374,142
1,1,0.637522617,0.795279594,0.073794071,0.211848496,0.304228203,1,0.637522617,142
0,1,0.035081971,0.87153655,0.235694786,0.837588994,0.304324586,1,0.035081971,142
0,1,0.143555958,0.026427806,0.483263184,0.266537777,0.057041368,1,0.143555958,142
1,1,0.751407505,0.501473517,0.224204239,0.12840251,0.274508042,1,0.751407505,142
0,1,0.469555784,0.766387452,0.216957584,0.089097985,0.931556311,1,0.469555784,142
1,1,0.769706771,0.304194465,0.838059838,0.429174589,0.4574799,1,0.769706771,142
0,1,0.068311451,0.333875979,0.593993684,0.036816121,0.06145541,1,0.068311451,142
0,1,0.008332968,0.1635692,0.068281961,0.084363803,0.559757144,1,0.008332968,142
0,1,0.131508766,0.823494319,0.47423541,0.975121542,0.107796952,1,0.131508766,142
0,1,0.245946163,0.744273168,0.549276463,0.377347652,0.950953169,1,0.245946163,142
0,1,0.002497609,0.761841978,0.790911767,0.442415625,0.396247197,1,0.002497609,142
1,1,0.244963716,0.117386531,0.830278308,0.167535547,0.519116151,1,0.244963716,142
1,1,0.699535029,0.455081555,0.786797943,0.830503444,0.978405423,1,0.699535029,143
0,1,0.69527858,0.864288753,0.520542177,0.107996727,0.377358824,1,0.69527858,143
1,1,0.653668552,0.201940631,0.415808188,0.214081214,0.33975026,1,0.653668552,143
1,1,0.965987172,0.95113489,0.243952077,0.707578429,0.57816755,1,0.965987172,143
0,1,0.042552113,0.937183823,0.844243997,0.796315511,0.69547597,1,0.042552113,143
1,1,0.282722405,0.098393034,0.539895053,0.053831102,0.444497682,1,0.282722405,143
1,1,0.581583632,0.901874882,0.375995498,0.287736987,0.826933769,1,0.581583632,143
1,1,0.316295709,0.3544757,0.508393193,0.213274075,0.974986765,1,0.316295709,143
1,1,0.386369608,0.114416995,0.195221254,0.533321847,0.943852473,1,0.386369608,143
1,1,0.89202348,0.563685969,0.851144373,0.373081365,0.59400922,1,0.89202348,143
0,1,0.706629399,0.220032788,0.666321231,0.962082252,0.907509944,1,0.706629399,143
1,1,0.647794039,0.526839417,0.130293141,0.062413221,0.99366624,1,0.647794039,143
1,1,0.330333964,0.032819246,0.686685318,0.27624595,0.774594801,1,0.330333964,143
0,1,0.158617406,0.558978308,0.06313928,0.619589783,0.23229829,1,0.158617406,143
1,1,0.923737345,0.107597408,0.760722482,0.194712345,0.314976763,1,0.923737345,143
1,1,0.988118606,0.504438403,0.34079646,0.949290718,0.162554309,1,0.988118606,143
1,1,0.512950464,0.266315927,0.449861294,0.150020156,0.532939399,1,0.512950464,143
1,1,0.241357456,0.797932871,0.256902901,0.595855482,0.134130287,1,0.241357456,143
1,1,0.541022948,0.022178771,0.849197225,0.685755593,0.998931639,1,0.541022948,143
1,1,0.707897505,0.87748972,0.06798887,0.532306831,0.392433515,1,0.707897505,143
1,1,0.167586515,0.90324728,0.387642281,0.474396033,0.451950283,1,0.167586515,143
1,1,0.187674453,0.076275356,0.232524667,0.481934796,0.274753789,1,0.187674453,143
0,1,0.117584774,0.675235847,0.594966389,0.389734651,0.178707601,1,0.117584774,144
1,1,0.387894301,0.579947246,0.512787574,0.194586865,0.410591915,1,0.387894301,144
1,1,0.152671014,0.647257668,0.848821956,0.791727913,0.756388317,1,0.152671014,144
0,1,0.828137186,0.166678658,0.472162193,0.085740186,0.431388794,1,0.828137186,144
0,1,0.776044754,0.420550252,0.873517371,0.409794466,0.285944429,1,0.776044754,144
1,1,0.245192114,0.0962871,0.187756966,0.006813745,0.910239247,1,0.245192114,144
1,1,0.904804012,0.373949501,0.211664073,0.987248193,0.515539415,1,0.904804012,144
1,1,0.640771678,0.530253709,0.74361802,0.320473406,0.422610153,1,0.640771678,144
0,1,0.759123803,0.969719701,0.954311617,0.759649313,0.345751179,1,0.759123803,144
1,1,0.233914772,0.567181227,0.606054302,0.029283856,0.103155206,1,0.233914772,144
1,1,0.547315679,0.755821461,0.993056554,0.026435543,0.623572932,1,0.547315679,144
0,1,0.102843971,0.853610307,0.676692278,0.351181202,0.305178003,1,0.102843971,144
1,1,0.151941785,0.227190341,0.825965214,0.8614455,0.229137308,1,0.151941785,144
1,1,0.199183899,0.892366686,0.149811601,0.490899376,0.647380101,1,0.199183899,144
1,1,0.48828266,0.80363202,0.518088665,0.256906979,0.22187557,1,0.48828266,144
1,1,0.835588886,0.638578336,0.236626658,0.253957116,0.218837281,1,0.835588886,144
0,1,0.421172508,0.73944416,0.911552637,0.995683714,0.054914565,1,0.421172508,144
0,1,0.346696835,0.995396295,0.280190995,0.088354067,0.322258871,1,0.346696835,144
1,1,0.697056472,0.338497829,0.80063143,0.744562664,0.449547375,1,0.697056472,144
0,1,0.913598322,0.739344024,0.914684057,0.777477843,0.654929291,1,0.913598322,144
1,1,0.478657179,0.359181064,0.429566218,0.827176583,0.922798487,1,0.478657179,144
1,1,0.849970026,0.812894066,0.95237087,0.596048502,0.49718799,1,0.849970026,144
1,1,0.134321458,0.974671783,0.371858917,0.427767933,0.779669225,1,0.134321458,144
1,1,0.299516622,0.62114902,0.138325983,0.575840944,0.448988106,1,0.299516622,144
1,1,0.790390266,0.320363025,0.850236248,0.923839373,0.500238716,1,0.790390266,144
1,1,0.187416357,0.054739692,0.657952886,0.465982105,0.110142915,1,0.187416357,144
1,1,0.778735382,0.079985844,0.043507401,0.707669056,0.739001628,1,0.778735382,144
1,1,0.489611209,0.585998477,0.251416409,0.047106843,0.45821363,1,0.489611209,144
1,1,0.776949847,0.986016398,0.329174443,0.877558456,0.699466861,1,0.776949847,144
1,1,0.046894348,0.178232997,0.519311934,0.168777851,0.079396208,1,0.046894348,145
1,1,0.792137396,0.291043357,0.864510265,0.363732697,0.933542848,1,0.792137396,145
1,1,0.937641168,0.211922032,0.125126298,0.361330961,0.382507311,1,0.937641168,145
1,1,0.980857987,0.378791065,0.714005155,0.39043187,0.322600449,1,0.980857987,145
0,1,0.461024223,0.317270812,0.790080054,0.91233474,0.815642158,1,0.461024223,145
1,1,0.608709185,0.857008819,0.81054735,0.871478972,0.635002392,1,0.608709185,145
1,1,0.785642647,0.958399473,0.753587389,0.076351731,0.072385604,1,0.785642647,145
0,1,0.035033555,0.299456122,0.132093396,0.233300395,0.659386067,1,0.035033555,145
1,1,0.362842632,0.72252778,0.874232173,0.838660364,0.255036845,1,0.362842632,145
1,1,0.714132503,0.988216284,0.041313729,0.528860156,0.35577756,1,0.714132503,145
1,1,0.79983375,0.451823888,0.241499245,0.964443168,0.098764685,1,0.79983375,145
1,1,0.094508694,0.865163177,0.043418149,0.425740102,0.088963843,1,0.094508694,145
1,1,0.522566472,0.172931958,0.326981124,0.087240709,0.826831185,1,0.522566472,145
1,1,0.409506242,0.192527013,0.208527942,0.038527983,0.203667572,1,0.409506242,145
1,1,0.332088361,0.437712446,0.680003509,0.8074471,0.270647571,1,0.332088361,145
0,1,0.456703419,0.077205868,0.004339547,0.295978832,0.749273106,1,0.456703419,145
0,1,0.540808487,0.267530258,0.153316194,0.625083087,0.831199309,1,0.540808487,145
1,1,0.15677634,0.416375135,0.72717112,0.034591923,0.58257706,1,0.15677634,145
1,1,0.918994129,0.130639972,0.215640466,0.055775132,0.069593154,1,0.918994129,145
1,1,0.542577277,0.847572915,0.819026174,0.373442525,0.002149761,1,0.542577277,145
1,1,0.963714972,0.308534509,0.004977945,0.236902487,0.444536458,1,0.963714972,145
1,1,0.373901816,0.349228146,0.722783144,0.196062271,0.736842801,1,0.373901816,145
1,1,0.512520592,0.017338702,0.157357507,0.174925925,0.560707685,1,0.512520592,145
0,1,0.311921307,0.286617577,0.008166129,0.576372297,0.047482103,1,0.311921307,145
1,1,0.777076295,0.009475842,0.321569727,0.795021958,0.64719909,1,0.777076295,145
0,1,0.193900802,0.385419448,0.02423166,0.905910383,0.59053993,1,0.193900802,145
1,1,0.756832556,0.110295041,0.113383729,0.468428041,0.421401982,1,0.756832556,145
1,1,0.298249088,0.586608503,0.827195357,0.466866144,0.788373176,1,0.298249088,145
1,1,0.173844975,0.38471306,0.410994716,0.138819662,0.845802269,1,0.173844975,146
1,1,0.735682871,0.49249813,0.305189149,0.864421202,0.817479753,1,0.735682871,146
1,1,0.755673826,0.735254247,0.835822928,0.850991985,0.111092251,1,0.755673826,146
1,1,0.463379292,0.973863643,0.412014618,0.333932251,0.348233377,1,0.463379292,146
1,1,0.0812032,0.594829724,0.590481521,0.421832943,0.085289564,1,0.0812032,146
0,1,0.326043834,0.729556276,0.845069869,0.674706463,0.45058448,1,0.326043834,146
0,1,0.33524951,0.933800977,0.49033345,0.950452994,0.599491062,1,0.33524951,146
1,1,0.779001463,0.16035159,0.925939463,0.833883616,0.172807856,1,0.779001463,146
1,1,0.205520301,0.503790477,0.995261799,0.340485063,0.161202665,1,0.205520301,146
0,1,0.588130532,0.690713866,0.505610057,0.646668795,0.061736167,1,0.588130532,146
1,1,0.113790279,0.509083323,0.933338792,0.443408673,0.674531915,1,0.113790279,146
